place_lat,place_lon,place_category,time_of_day,day_of_week,human_activity
39.13198166985578,117.17803538149148,leisure,57902,3,still
39.92343621982481,116.4199145778108,restaurants,62425,5,bike
43.90688368577543,125.3152308453759,restaurants,75357,4,walk
43.84465413383623,125.28821494625804,restaurants,30509,5,walk
43.84720866486628,125.28897448317667,leisure,8089,5,still
39.820506040768485,119.47966889560551,leisure,66186,6,car
39.8144893890187,119.47774259597055,leisure,39891,4,bike
39.81237910948564,119.48416528264048,leisure,60157,6,bus
39.93519222606258,116.45081555461432,restaurants,79697,5,bike
39.87974365340815,116.27244163788156,restaurants,22898,0,car
39.9519472127814,116.45836111915138,leisure,32165,3,bike
40.05401098762785,116.61296733523652,restaurants,76583,4,bike
30.603384278474103,121.13150374510698,leisure,24034,5,bike
30.60496877911513,121.1313272431964,leisure,17765,5,still
39.98603338947933,116.18672195985904,leisure,42010,5,car
39.985680555555554,116.18409645061725,leisure,53067,4,still
39.98437314814815,116.18130684964729,leisure,54097,4,bike
39.98897412092212,116.17224341489846,restaurants,50911,5,bus
39.98877826666666,116.19875436666666,leisure,75430,2,car
39.98840976965543,116.19745079405456,sport,50853,4,bus
39.9851190677137,116.46220792312316,restaurants,67517,5,still
40.00888974358975,116.47760128205124,sport,31842,2,bike
40.00963888888887,116.47603333333332,sport,69584,2,bike
39.97357000000002,116.3466466666668,leisure,56083,6,walk
40.00498994119312,116.4615969149115,restaurants,43040,5,still
40.06846162144703,116.32203540513107,leisure,78419,3,car
39.82241900925926,119.49986010277782,restaurants,75719,5,car
39.82043171201813,119.52997416855632,sport,35631,6,car
39.89831576106424,116.36548941747932,leisure,20988,5,walk
39.9997036482528,116.30564762963682,restaurants,58704,3,bike
39.94473458163803,116.407263954776,leisure,56319,0,still
39.85031366779006,119.41584413512362,restaurants,35960,4,bike
39.97532477573265,119.7986833675327,restaurants,50216,0,bus
40.00921012738758,119.7541340642326,restaurants,53406,0,car
39.81655529033974,119.48292859580238,leisure,64297,6,bus
39.93244240553222,116.39667005832284,restaurants,43474,3,car
39.92343090338319,116.42981924480058,leisure,65844,4,bus
34.687166922222225,112.43154302407407,restaurants,7334,4,still
30.73499847754894,104.14340786210538,leisure,46596,6,walk
30.657572653677665,104.07720459714942,leisure,60256,6,still
34.37475440740741,107.1486227366402,leisure,38371,4,car
39.91664992462248,116.46835307513751,leisure,44409,3,still
39.93868099610386,116.4494519736021,leisure,36718,3,car
39.84238343958049,116.30899174700484,leisure,4465,0,car
31.84151913231088,117.24847857402064,leisure,75017,2,walk
31.84118767881389,117.25447015017166,restaurants,73492,2,car
36.58045983532521,116.25173748759416,restaurants,84648,0,car
36.57607340864398,116.23587023659296,restaurants,7713,2,walk
36.58445843888889,116.23185092281804,restaurants,52,2,walk
39.99718388561279,116.39251268219938,leisure,55708,5,walk
40.00444874772409,116.38752113713726,leisure,48009,0,walk
39.96322690538161,116.38821091082636,restaurants,58894,2,bike
39.90379273446513,116.38354121750392,leisure,78062,4,bike
40.004145278777095,119.91063295554324,restaurants,69503,5,walk
39.99992013442988,116.26280982107214,leisure,51028,0,car
39.97082931174187,116.29652004680224,sport,12335,0,still
39.89954493150739,116.0243934439856,restaurants,49728,5,bus
39.904231052991896,116.02440917227052,restaurants,59440,5,bus
39.91407673324456,116.45993274941316,leisure,80088,2,bike
39.782209672270426,116.4896151747811,leisure,85704,2,bike
39.78928918816269,116.48972007680374,restaurants,7577,3,car
39.87183056741754,116.2341548031112,sport,78942,5,car
33.791963561153565,119.78020201327568,restaurants,48596,5,still
31.30423622722508,121.08836323036098,restaurants,12686,0,bike
30.317646644949484,120.35119542762077,leisure,5055,6,walk
30.24709264937269,120.17789581101994,restaurants,6711,0,car
39.9840400218845,116.48888868209484,restaurants,7332,6,car
23.01337436320177,113.7226650272368,restaurants,6737,1,car
23.004638803031508,113.72516046913358,restaurants,2912,1,car
23.0854022772695,113.80877320434928,restaurants,8442,5,bus
23.018192764832985,113.76849122146648,restaurants,3923,1,bus
39.91067151850181,116.42532633728932,restaurants,46605,5,bike
39.88180877008436,116.39359563169047,restaurants,47252,5,bus
39.9425335415937,116.37837308936378,restaurants,43692,6,walk
39.955796345899465,116.43305919753088,restaurants,77705,4,bus
39.98048945549981,116.41401263098338,restaurants,68069,0,bike
39.935446076709525,116.4200696689858,leisure,49524,3,bus
39.979253277828064,116.41842773589252,leisure,65401,6,still
39.899038616880944,116.34078281326924,leisure,66934,2,walk
39.9960215539458,116.41752362490584,sport,72232,6,bus
39.98220745594387,116.4183073055884,restaurants,74059,2,still
39.99946150476771,116.4067328801941,sport,40612,0,car
39.97911958949376,116.42342456502156,leisure,52680,4,still
39.96760934059792,116.42498909497697,leisure,61237,2,car
40.178698053823,116.38485780879422,restaurants,67162,0,still
39.97627337475935,116.41793534863102,leisure,65066,5,bike
39.97176272361371,116.4117705732081,leisure,63318,5,bike
39.964115565599904,116.41870681929184,restaurants,61564,2,still
39.99878141752638,116.41919311367413,restaurants,73077,6,still
39.93178790647707,116.38018154936375,restaurants,45011,5,still
39.93960974356632,116.415612572417,restaurants,67436,4,bus
39.92806999497456,116.49793447388925,restaurants,68476,5,bus
39.93473182546225,116.4953822811433,restaurants,40319,4,walk
40.24576416430264,117.15099494199885,restaurants,40496,5,walk
40.250869170814525,117.15985564244966,leisure,47434,5,walk
40.24478690935125,117.14902145277316,restaurants,52030,5,car
39.99301825346179,116.38208324185618,leisure,75755,2,bike
39.899675270064165,116.33608361066776,restaurants,71857,1,car
39.90686995580099,116.5094586906516,leisure,1819,6,walk
40.0345671656112,116.3015754952039,leisure,70108,0,bike
39.92349143027519,116.4835613750566,restaurants,42519,4,walk
30.545753545893355,114.29325524936333,leisure,39002,4,bus
30.547529183784214,114.29489231802768,leisure,66150,3,bike
30.550638393344965,114.31076889209092,leisure,60192,4,bike
39.97192398416012,116.25494997454597,restaurants,44524,6,bus
40.08495571119396,116.26554158983951,leisure,14787,1,still
39.929686580033,116.47861913981863,restaurants,57761,4,still
39.93121512644206,116.48399012783494,leisure,65726,5,walk
40.0003573860281,116.41134939427842,restaurants,70256,4,car
39.98745779622535,116.41199000908952,leisure,13251,4,bus
39.98788417285929,116.43137485335288,leisure,47740,6,bike
39.96356128472223,119.58594652777768,restaurants,42482,4,bike
40.00855416666668,119.75241736111104,restaurants,53896,4,still
40.00473456255469,119.76037968503935,leisure,59948,4,walk
39.96807511111112,119.79289288888882,leisure,62912,4,car
39.96659287037036,119.79544296296308,restaurants,65163,4,bike
39.99820388617838,116.20239126080467,restaurants,49332,4,still
40.00228198499766,116.20025001781522,restaurants,50866,4,still
40.00603497789277,116.2010256128545,leisure,46969,4,walk
39.9181312679345,116.30042147607632,leisure,67810,1,bus
43.825703584958255,125.27681047726348,leisure,28641,6,bus
39.92601520766272,116.38504985763592,leisure,54463,6,bike
40.56198172374168,116.79504858200777,leisure,51064,6,bus
40.55980537268432,116.78885275665148,restaurants,43178,6,bus
40.5925611708812,116.78013405850726,restaurants,42943,5,walk
40.63186292522142,116.7483847287641,restaurants,56077,5,still
39.86074052897722,116.49372358982124,restaurants,29965,4,bike
28.664526908397264,115.9144980701322,leisure,3000,5,bus
40.24746147336482,116.26279749960004,leisure,73431,5,walk
40.01432702159526,116.5434100296446,leisure,57030,4,walk
40.016434960934085,116.54217557584006,restaurants,63735,4,still
40.017339587058224,116.53957848461287,leisure,66457,4,bus
39.917482452199486,118.89294402499654,restaurants,61088,6,bike
40.07138078979124,116.32413381296588,restaurants,64590,6,car
40.10159637526428,116.1825472716702,leisure,53458,4,bus
40.04693768078793,116.33329249624704,leisure,64263,4,still
39.955185747584544,116.30298705555556,leisure,39346,4,car
34.98828393759019,135.77174009740247,restaurants,52190,3,car
34.99067746212122,135.75950441919198,leisure,56414,3,walk
35.01334444444444,135.74973787962955,leisure,46427,4,still
40.07535179562653,116.58843928800025,restaurants,53884,4,bus
40.05651549112403,116.59779901466088,restaurants,43535,5,car
47.62975280743001,-122.13670542956586,leisure,30334,1,car
47.63200959677739,-122.14075110522528,restaurants,78503,3,bus
47.63710059525778,-122.136674347378,leisure,34043,3,bike
47.642054988900135,-122.14212440802972,restaurants,2510,4,bike
48.092383368089045,-122.18635847643786,restaurants,46658,2,bus
39.95785466860475,116.40314897347342,sport,65063,5,car
40.05488210685359,116.40112065228271,restaurants,76718,2,car
39.93486978848111,116.43061298591074,leisure,35508,4,bus
39.93727664341737,116.47367583930908,leisure,50032,5,still
39.94529053999668,116.47028028808914,restaurants,74938,5,bus
40.053745770022026,116.40396542319496,leisure,20689,5,walk
39.9772153028713,116.40409313261488,leisure,60816,4,still
39.97899698667784,116.40423369535176,restaurants,20245,0,car
39.94838769134615,116.37317303001012,leisure,25521,5,car
39.98513241814878,116.49211161631962,restaurants,84958,5,walk
39.93324472380952,116.4195498968254,restaurants,29904,2,still
39.99304416699053,116.40087504211402,leisure,63658,0,bike
39.11377187071642,117.16576009509328,leisure,50143,0,walk
34.247565162486,108.96403999881618,sport,67706,4,bike
34.2439480918772,108.92512296418268,leisure,37622,6,walk
34.204925128857106,108.92367389963816,restaurants,50070,1,walk
39.99071244714359,116.2071673776648,leisure,53755,6,still
39.53773941469302,116.69462234132992,restaurants,1262,4,bus
40.535391484517305,116.0104324108769,leisure,57074,5,walk
40.54945640525551,116.00010491739012,leisure,51509,5,walk
40.54698311340863,116.00378628054597,restaurants,53097,5,car
39.966876424713895,116.33305626051856,restaurants,24062,5,walk
47.66313038401138,-122.09122943978268,restaurants,57351,6,bus
47.678920299470896,-122.1258438772487,restaurants,35727,5,walk
47.67102222225287,-122.11940474965944,sport,5205,0,bus
40.0677393543972,116.02473153979469,leisure,44926,4,bike
40.06392467222015,116.03715680765823,leisure,44137,5,bus
39.95456895087688,116.45506627574775,leisure,45373,3,car
40.98748104487117,117.9353066744634,restaurants,43921,6,car
40.98747584039607,117.94103745466909,leisure,64328,1,still
39.903968427170526,116.33626398068752,restaurants,50324,2,still
39.932255394911714,116.3043527713394,restaurants,66680,5,bike
39.94028739757351,116.3039352375979,restaurants,38035,3,bike
39.9425667201345,116.30536026054988,leisure,57712,5,walk
39.94556806261287,116.29870942635615,restaurants,64948,5,walk
39.90138254485159,116.34334367664948,leisure,38862,5,walk
39.96538022548359,116.2986525841352,restaurants,82251,6,bus
39.899903185957946,116.34469190952144,leisure,36577,2,still
39.8912873216134,116.3422781533993,sport,27373,4,car
39.9042166163019,116.3326377790443,restaurants,36877,3,bus
39.913552143613686,116.34246228028768,leisure,31556,3,walk
39.914107307606834,116.33864498504272,restaurants,7012,3,car
39.91097644495007,116.33859785783407,leisure,66303,4,walk
40.066234045062814,116.14344587930478,restaurants,53276,6,car
40.99022917833372,117.94077876470269,leisure,40077,4,still
41.014136466835375,117.94610753764204,leisure,41902,0,car
41.00834605912836,117.92780097388086,restaurants,51916,4,still
41.01161594341063,117.927956118115,restaurants,52757,4,still
39.98822615660159,116.4764795192434,restaurants,39726,5,still
39.99180158500562,116.45679422585695,sport,69923,2,walk
40.021886399192205,116.29301185311613,restaurants,57596,6,car
39.9865157875,116.03469245416672,restaurants,63324,5,bus
39.95958882418519,115.8851679778624,restaurants,45814,6,car
40.26217380952381,116.28822037037028,leisure,50325,6,car
40.25249574074075,116.27400731481494,leisure,56047,6,walk
40.03876564964495,116.3467862220636,leisure,57370,6,car
40.08626512226209,116.32646873559406,sport,21519,4,bike
40.078228123311554,116.31609934259257,restaurants,74299,5,walk
40.017387338996805,116.31699398571384,leisure,65080,0,bus
40.08803521169438,116.3056487589691,restaurants,1199,6,car
40.089599976753874,116.30675126685983,restaurants,71108,5,bus
40.089136620705176,116.29940807944256,leisure,40752,0,bus
40.0743298443722,116.31363738163074,restaurants,34647,5,still
39.97670799747473,116.35606870749052,leisure,45964,4,bus
40.07762965128418,116.30371562463408,restaurants,35711,5,car
39.79210824611111,116.08499229277776,leisure,57370,5,walk
39.8054957026876,116.17766632904942,restaurants,76587,5,bike
32.508751656428565,120.14703962341268,leisure,18503,5,car
32.516587186695524,120.14141524761902,restaurants,12564,3,still
32.50764290208333,120.14483740208334,restaurants,84785,2,walk
32.500526394642854,120.13502890892856,restaurants,81598,1,walk
39.96784673083124,116.29516965510024,restaurants,59926,2,bus
39.93042451329783,116.29798707022168,restaurants,20156,5,car
39.92775308083606,116.29758688208256,leisure,55047,6,car
39.98657837888817,116.3875984275032,restaurants,53532,3,still
40.019325789351306,116.36850770515616,restaurants,30107,4,bus
40.01603271768387,116.36956782519052,leisure,32046,4,walk
39.97732272484472,116.38976703924544,restaurants,44468,0,walk
39.99932759041492,116.38748468921372,restaurants,60437,0,car
39.919836659230775,116.35463641794873,restaurants,73536,5,bike
39.97520904673721,116.34615197266312,leisure,61826,6,bus
39.90689942277778,116.40570425666664,leisure,74397,3,walk
39.91693988034188,116.45527780675503,restaurants,63399,0,bus
39.88730146128594,116.48269395693475,restaurants,59371,0,bike
40.03059652777777,116.512254861111,leisure,28645,2,walk
39.92710892857144,116.58168898809532,restaurants,70276,2,car
40.6528438422939,117.27087901075272,restaurants,41977,3,bus
40.66168308043631,117.27579225492192,leisure,37739,6,car
40.65898617696639,117.28242178508675,leisure,33044,6,bus
37.03735252525254,99.74033227272729,restaurants,43306,1,car
39.94755146574074,116.37071262314817,leisure,68155,3,bike
40.00414899506031,116.39662096783849,leisure,34350,6,still
39.99633495269211,116.40144862105358,leisure,53214,6,bus
39.90435526493906,116.46820131502504,leisure,71366,5,still
39.9153281557772,116.61419480101142,restaurants,18008,2,walk
39.91276173174871,116.6129712360941,restaurants,15290,0,bus
39.91649789515985,116.6137547785826,restaurants,79318,2,car
40.07325068968267,116.32342431305308,restaurants,3760,1,still
39.954028036570776,116.49318786424612,leisure,65923,3,walk
39.97246643575373,116.48369167147185,sport,33907,3,walk
39.92762471093459,116.47174502203843,restaurants,65366,0,bike
39.996442503459136,116.38207857986907,restaurants,58706,1,bus
39.90224165767611,116.4780273764125,restaurants,45103,5,bike
39.90034236550181,116.39555373990204,restaurants,69016,0,bus
39.906552626238025,116.2709492415018,restaurants,70080,3,bike
39.97075347754048,116.48573362887072,leisure,66557,6,bike
39.1023959906838,117.21683883697295,leisure,46771,4,still
39.92289807902259,116.46061330089088,restaurants,69843,1,car
39.91526216257719,116.44681423479037,restaurants,69150,2,walk
39.91540624744041,116.44455781247996,leisure,62331,4,bike
39.96515827098599,116.48429289610436,restaurants,75963,5,car
39.96300260088451,116.48699562156348,leisure,36284,2,walk
39.96826281834694,116.3996381071158,leisure,36639,0,bus
39.96252882511134,116.39952396610856,leisure,61769,5,bus
22.54521315687229,114.08368165905486,leisure,3263,2,still
39.94407906923296,116.41079097068898,restaurants,58001,3,walk
39.94618814528612,116.41109432680742,restaurants,69773,5,walk
40.003663303315726,116.46710901878856,restaurants,10519,0,walk
40.13766079586798,116.13769292971514,leisure,412,6,bike
34.27043557951236,108.9323694940215,restaurants,15720,3,bike
34.27035843294699,108.92706707760496,leisure,68083,0,car
34.22123525206657,108.9593769818557,leisure,65884,5,bike
34.26228462916096,108.93913562057192,leisure,17502,6,bike
34.385248178147926,109.27408904729506,restaurants,56775,4,bike
34.22455130310153,108.95125569605672,restaurants,30613,5,bus
40.007622743783685,116.38031624606516,restaurants,3788,4,walk
40.009979669399705,116.3719005856817,restaurants,64016,2,walk
40.0092408993677,116.3746793868319,restaurants,58033,2,bike
40.01012476982204,116.37641262145048,restaurants,39944,2,still
40.00841538851414,116.37757252364273,leisure,43839,2,walk
40.00710067883696,116.37470457585572,restaurants,50798,2,bus
25.737090565994976,112.72890086120132,restaurants,48585,3,walk
41.79957652829542,117.82164483346692,restaurants,33908,4,bus
41.94966989635181,117.75816002466968,restaurants,29750,4,still
41.32670254794007,117.74522859044944,restaurants,41344,4,still
40.96309023062054,117.94888320159292,restaurants,24891,5,still
40.98939088386106,117.90318451780824,restaurants,49895,4,bus
40.54722167112352,116.81472144082132,leisure,70251,5,bus
40.56082247732659,116.78315334786252,restaurants,37295,6,walk
39.987166967131344,116.38992156592448,restaurants,75494,1,bike
40.00569088877848,116.41032620826114,sport,61355,6,bus
39.83064814669244,119.4775885764068,leisure,65912,5,bus
39.815893873015874,119.50605210793648,leisure,41435,6,walk
39.8150682800486,119.51323793198765,leisure,42838,6,walk
39.82193364266763,119.48603165394708,leisure,34287,5,bus
39.98698488980204,116.3847919245673,leisure,77038,1,bus
39.63378621824995,119.30745055047475,leisure,39497,5,bike
39.82650962649744,119.4995421410157,restaurants,40777,6,bike
39.825815687159256,119.49780882417504,leisure,49946,6,bus
39.81594148240029,119.49860358443614,leisure,38869,6,still
39.96196332443106,116.396111116332,leisure,54645,5,still
40.00148140802524,116.26965712856696,leisure,34377,0,bike
40.10223814817636,116.08958341581688,leisure,81527,6,car
40.11227996093906,116.08564531003996,leisure,59598,0,walk
40.11367525532822,116.082309429884,leisure,42346,6,walk
40.11471131566368,116.0812117342048,leisure,57350,0,still
40.11584164539328,116.08023679258972,leisure,53646,0,bike
40.11665060861009,116.07911773041094,leisure,54928,0,walk
40.11290861669962,116.084097962856,leisure,59068,0,walk
40.1785472282287,116.39373014057804,leisure,31139,6,bike
40.18103426315161,116.3950070046438,restaurants,31969,6,car
40.16257781761517,116.44000200356174,restaurants,38801,6,still
40.17232539223877,116.3960562974752,restaurants,43259,6,car
39.90522275219181,116.38925266416172,leisure,72177,5,car
39.97240607708182,116.39647549996292,restaurants,58364,2,bus
40.10312828593548,116.36528056932303,restaurants,39576,5,still
40.21503420522409,116.23461452909514,restaurants,49594,5,bus
40.21228700011416,116.27177270572396,restaurants,40236,6,still
39.995955344536775,116.46320576377832,restaurants,68581,4,bus
39.98949295507746,116.4568434603654,restaurants,64960,6,still
39.89790155366162,116.35503105429297,restaurants,53364,5,still
40.07554699007937,116.31899800753972,restaurants,31301,3,car
40.067575112558345,116.33280253091137,leisure,78342,4,walk
39.94552194444445,116.45381527777778,restaurants,50236,1,walk
39.96920812782543,116.3446934008246,restaurants,69843,6,bus
40.04199876030466,116.4281824306477,restaurants,29002,2,bus
30.252672318776,120.16387928550208,sport,77902,3,walk
30.252345318012733,120.1598490552232,leisure,42449,4,car
30.24931634847655,120.15383663533024,restaurants,74080,3,bus
30.25275481481481,120.1569520370369,restaurants,46432,4,bike
30.24039602564103,120.1402667948718,leisure,52545,4,still
30.232736011904763,120.14454196428572,restaurants,59792,4,bike
36.10326104166666,114.33365725,restaurants,57990,3,walk
34.746521247222226,113.6537981222222,restaurants,63170,3,walk
32.97620663179824,114.02722444524854,leisure,40893,4,still
32.97921838614777,114.0369921352052,leisure,33820,6,bus
32.97838758589963,114.02903807781102,leisure,36590,6,bus
32.97188030153283,114.0143159094178,restaurants,31027,6,walk
32.985830604936694,114.02761480649993,restaurants,37321,1,car
40.12832761552176,116.3273816106638,leisure,50468,6,walk
40.41595247068782,116.33892999877212,restaurants,64445,5,bus
40.01268204863256,116.56116108546728,restaurants,65793,6,bus
40.01124232306467,116.35547265005688,restaurants,34633,3,bike
39.79476758770656,119.41720815358974,restaurants,71787,5,walk
39.78903872690081,119.42382262377632,restaurants,76382,5,bike
40.07723947403894,116.34764474679764,restaurants,76124,5,car
40.36575297091954,116.36078643770117,restaurants,37097,5,bus
39.99812434553873,116.20665114823528,leisure,48331,4,still
40.08162998582796,116.29998486657468,restaurants,77124,5,car
40.25201782632335,116.2689301701824,leisure,62082,2,car
39.98262887105263,116.48448367951266,restaurants,54496,3,bus
39.13373707322208,117.19139551994182,restaurants,46800,6,still
39.948549754574,116.48239129816032,restaurants,53650,5,still
40.10651535979136,116.0874183976747,leisure,75081,6,walk
22.31542522010172,114.04555791164256,leisure,51876,3,still
22.293301002958906,114.16961091352968,leisure,16383,0,still
22.293505369623617,114.1751722605952,restaurants,81086,1,bus
22.28425250016772,114.17385818562737,leisure,263,0,bike
22.288278781412146,114.1523654049506,leisure,30304,5,still
22.187025044230865,113.53125318216983,restaurants,40951,5,car
40.09402212301496,116.41240037239994,restaurants,35672,6,walk
39.980375083658494,116.2736582711446,restaurants,62544,1,bike
40.46526918748637,115.7685720765511,leisure,50055,3,walk
40.29124130077707,116.66356671443413,restaurants,41485,5,bike
39.94494054160885,116.42794597305196,leisure,54051,6,still
26.321056771195,116.34059434343624,restaurants,39443,0,bike
32.9153570326714,115.86362339054374,restaurants,82724,0,walk
39.90200721203731,116.47213125424108,leisure,61909,5,bike
47.41010711031679,-121.41376337477315,restaurants,42622,5,bus
47.4075008887962,-121.41293324052444,restaurants,49305,5,walk
47.61220877586914,-122.19797158832476,leisure,49164,4,still
47.64486816986141,-122.14154543598404,restaurants,64824,2,car
40.01983415648149,116.39489417766204,leisure,56113,5,bike
39.94852939873188,116.45559533924084,leisure,46520,5,car
40.05135467509717,116.08815326529384,leisure,35825,5,bus
40.12850272939348,116.33653809320306,leisure,56758,6,bike
39.85119849691046,116.47402522809377,restaurants,36293,4,walk
40.29890934797829,116.24290069980547,restaurants,56021,2,walk
40.61901709483781,116.68949298975392,restaurants,53396,6,walk
40.6165129136967,116.69235827723736,restaurants,40422,6,still
40.98532816316888,117.9416259522974,leisure,63360,1,bike
40.07927283861717,116.33889920544142,leisure,32826,6,walk
40.012061929633255,116.36023734399907,restaurants,37589,5,still
40.07623910868694,116.3209338780977,restaurants,34862,5,walk
39.94700672235773,116.45772525894311,leisure,55346,5,walk
39.942559002857145,116.45973288119046,restaurants,42922,6,bike
40.261832493881045,116.15819374893368,restaurants,54643,6,bus
39.90483227331286,116.47122825382772,leisure,63306,5,car
42.04131499045011,128.0585021989258,leisure,27696,6,car
39.76207903035715,117.78701539900798,restaurants,66416,6,bike
39.92323592950584,116.39059440591312,restaurants,6095,0,walk
40.02305278171275,116.43479100239225,restaurants,34693,3,car
40.02779433229729,116.43240689822974,restaurants,75319,6,still
39.87050173570441,116.34821558743526,leisure,45852,2,bus
40.18139006123844,116.35801964760276,restaurants,54949,5,bus
39.99573227126351,116.51424175354734,leisure,47375,1,walk
39.90331812268779,116.48317135847316,leisure,70492,6,still
38.68228433401334,116.88090885785714,restaurants,28551,6,still
39.93990641336898,116.4245131131657,leisure,70622,1,walk
39.93241830135136,116.4344988752381,leisure,82490,4,bus
40.25427963504061,116.26891366959904,leisure,54108,1,bike
40.011330169508255,116.38664352313924,restaurants,60111,0,bike
39.999853968989896,116.3902974029798,leisure,62374,4,still
39.96477341417113,116.46390345958176,leisure,56622,3,walk
39.95258874181029,116.3731798576012,restaurants,46970,5,bike
31.09677334977631,121.20099724630992,leisure,84791,3,bus
26.329700138814665,116.33935797276202,leisure,43153,3,car
39.97737576797278,116.27692022497934,restaurants,56041,2,car
40.08238779151515,116.33101295333331,leisure,2168,6,bike
39.75724966544661,116.34965775332948,restaurants,846,0,bike
39.75728732545048,116.33236284855796,restaurants,7316,0,car
39.99251463483003,116.450875832445,leisure,43015,5,bike
39.99239529931733,116.34643306628216,restaurants,11719,2,bike
39.99772538484874,116.33354943436564,leisure,48738,5,bike
40.00786004190207,116.32944851448212,leisure,72258,1,still
29.87378545901717,121.55072409817475,leisure,81155,2,walk
29.86161606092177,121.57739856991024,restaurants,9000,3,walk
29.694464546639992,121.59349917417018,leisure,71329,4,bike
24.73661725548889,118.1400890268776,restaurants,7784,0,walk
30.53061498293651,114.31229107216116,leisure,2623,3,bus
40.06596407671957,116.34600465456796,restaurants,74369,2,walk
39.840668049388846,116.4092095783082,restaurants,72918,4,car
40.03618080892149,119.81788865823243,leisure,58647,6,bus
27.12976330479896,114.989752344852,leisure,55373,3,bus
27.116537376818755,114.97955975350374,restaurants,69986,3,bike
39.93611617353092,116.47666073972464,restaurants,55492,5,bike
39.95416400642437,116.46216777712364,leisure,40503,1,still
39.992108140335134,116.42575772648438,leisure,57040,6,still
40.00229385063874,116.20344454460634,leisure,62572,4,car
40.98004917407724,117.93854212712986,restaurants,74078,5,bike
41.75448385013862,123.42862789575815,restaurants,83680,1,bike
39.910722178118704,116.41162069504573,restaurants,69155,2,car
40.00496574915255,116.40791002067134,restaurants,56675,5,bike
40.13075518466077,116.72285489184328,restaurants,38993,5,walk
39.96850723760227,116.43177428675683,restaurants,60730,5,car
43.24193491391279,117.53309980897086,restaurants,1804,2,car
43.941781089453606,116.0725644513322,restaurants,72900,2,walk
43.83191542551336,116.14269185688464,leisure,7791,3,walk
42.34859119016245,-71.0863487134539,restaurants,63214,1,walk
42.3589021328588,-71.0919087996478,restaurants,65959,5,bus
42.35754378341103,-71.05970332939073,restaurants,5919,5,bike
47.68130455421095,-122.1812411483962,leisure,79198,2,bike
40.037562191663646,116.21061319599175,restaurants,54433,5,bike
47.608568654890405,-122.14188779648244,leisure,68100,2,walk
47.627652111737085,-122.1524252637394,restaurants,43414,3,still
47.6273792721478,-122.14382449978804,leisure,74538,2,still
38.66240059835413,115.21934191097743,restaurants,61255,4,bike
1.2893614621606562,103.83942323032312,leisure,54136,0,still
1.286060357055898,103.84282983448,restaurants,41040,5,still
1.2891038742104048,103.83676331469226,leisure,79750,2,bus
1.348163589630702,103.77676793282748,leisure,51779,1,still
1.403825425278571,103.78927989558346,restaurants,64239,1,bus
1.4006410696068907,103.7896959768498,leisure,74394,1,car
1.2828767683089084,103.84554011520969,restaurants,43403,5,car
1.281030909310498,103.84472125040274,leisure,48775,2,car
39.95244608634699,116.27180346347654,restaurants,52203,0,walk
39.96033555783689,116.2737748382334,sport,52896,5,walk
39.94605555197671,116.26586126822134,restaurants,65367,6,bike
60.31874557734138,24.967333808933976,restaurants,58755,5,walk
40.026495264853786,116.45144433685586,restaurants,74978,1,still
40.03091284743337,116.4328787475546,restaurants,64709,0,still
39.98803679721819,116.46407477186855,restaurants,62795,5,car
40.00932138467202,116.20338823761716,leisure,59675,6,walk
40.011396480284205,116.20403492636588,leisure,60709,6,bike
40.03865583780917,116.34302035880678,restaurants,35952,2,walk
39.95592176005768,116.39728430789596,leisure,33874,2,car
31.219116666666665,121.40341157407408,sport,68751,5,car
22.4966835897436,113.90785521367523,restaurants,71917,2,bus
22.50063472222222,113.90830118055555,restaurants,69348,2,car
40.01956359952128,116.44672516578804,restaurants,61661,3,bike
40.46836689306357,116.8340727953597,restaurants,35505,5,still
39.96179255916077,116.3136107370035,leisure,49006,1,bus
40.128389610398585,116.41475713798604,leisure,68703,3,bus
29.581748612760364,106.44708492118782,leisure,58412,2,still
40.03991868966904,116.30626766841094,restaurants,69024,6,bike
40.11689866019649,116.4148771966444,restaurants,61836,5,bike
43.908370543798,125.31944029121368,leisure,85219,5,walk
36.98493729573664,111.82067449553954,restaurants,37958,3,still
37.02463753825465,111.83316036200846,restaurants,54585,3,walk
7.875823141714236,98.38820260843868,leisure,67175,5,bike
7.8791772348264,98.39527493893556,restaurants,66479,1,car
8.342020883428885,98.43459810367186,leisure,36632,6,bus
8.389202449748984,98.45933743781376,leisure,42399,6,bus
7.896146075878343,98.3675356487586,restaurants,60490,6,walk
7.891230474527395,98.29366120939808,leisure,70266,6,walk
7.880649262220939,98.39266488050087,restaurants,64426,0,car
7.763154775638686,98.30582202015052,leisure,52297,1,bike
7.884835458356282,98.39486219559132,restaurants,57013,1,still
7.876088764008549,98.3862161171108,restaurants,63835,1,bike
7.91947017555397,98.36904686647702,leisure,39242,2,still
36.060981307636354,120.30630016284238,restaurants,59375,4,walk
36.06348135531441,120.31492706257664,leisure,73899,3,car
36.06851187356267,120.4379815075727,leisure,33105,5,still
36.06876580844679,120.38818956704728,restaurants,48915,5,bike
36.62297692519097,101.8068043802162,restaurants,84768,5,car
40.02351451764201,116.2929271554154,restaurants,64101,6,car
40.04295333369084,116.42160208901758,restaurants,72304,2,walk
40.09113167867957,116.47350242569723,restaurants,35827,5,car
40.03089628716842,116.44057565656458,restaurants,62287,6,bus
40.030828941156365,116.43720364847056,restaurants,63722,6,still
